TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,LOGICAL_NAME,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,DATA_TYPE,KEY_POSITION,DESCRIPTION
,delivery,purchase_returned_products_lead_time,shipment_destination_id,出荷先_id,3,,NO,*id_ref,,
,delivery,purchase_returned_products_lead_time,lead_time,リードタイム,4,,NO,numeric(3),,日数
,delivery,purchase_returned_products_lead_time,created_at,登録日時,5,,YES,timestamp,,
,delivery,purchase_returned_products_lead_time,updated_at,最終更新日時,6,,YES,timestamp,,
,delivery,purchase_returned_products_lead_time,updated_by,最終更新者,7,,YES,bigint,,ユーザーアカウントテーブルのID
,delivery,purchase_returned_products_lead_time,update_cause,最終更新契機,8,,YES,varchar(32),,機能名
,delivery,purchase_returned_products_lead_time,version,バージョン,9,,YES,bigint,,楽観ロック用
,delivery,shipment_lead_time,id,id,1,,NO,*id,1,
,delivery,shipment_lead_time,warehouse_id,倉庫_id,2,,NO,*id_ref,,移動元倉庫
,delivery,shipment_lead_time,shipment_destination_id,出荷先_id,3,,NO,*id_ref,,
,delivery,shipment_lead_time,sales_order_input_method,受注入力手段,4,,NO,character varying(3),,受注を入力する手段（EOSor手打ち）
,delivery,shipment_lead_time,delivery_form,納品形態,5,,NO,character varying(6),,どこに納品するか（センターor店舗）
,delivery,shipment_lead_time,eos_lead_time,EOSリードタイム,6,,YES,numeric(3),,
,delivery,shipment_lead_time,manual_input_lead_time,手打ちリードタイム,7,,YES,numeric(3),,
,delivery,shipment_lead_time,new_record_lead_time,新譜リードタイム,8,,YES,numeric(3),,
,delivery,shipment_lead_time,old_record_lead_time,旧譜リードタイム,9,,YES,numeric(3),,
,delivery,shipment_lead_time,created_at,登録日時,10,,YES,timestamp,,
,delivery,shipment_lead_time,updated_at,最終更新日時,11,,YES,timestamp,,
,delivery,shipment_lead_time,updated_by,最終更新者,12,,YES,bigint,,ユーザーアカウントテーブルのID
,delivery,shipment_lead_time,update_cause,最終更新契機,13,,YES,varchar(32),,機能名
,delivery,shipment_lead_time,version,バージョン,14,,YES,bigint,,楽観ロック用
,group_company_trade,basic_condition,id,id,1,,NO,*id,1,
,group_company_trade,basic_condition,purchase_partner_id,仕入先_id,2,,YES,*id_ref,,CAPS：他会社変換マスタ.法人/支店 仕入先
,group_company_trade,basic_condition,sales_partner_id,得意先_id,3,,YES,*id_ref,,CAPS：他会社変換マスタ.法人/支店/売場 得意先
,group_company_trade,basic_condition,proportion,掛率,4,,YES,"numeric(5,4)",,CAPS：他会社変換マスタ.掛率
,group_company_trade,basic_condition,proportion_round_kind_type,掛率丸め種別区分,5,,YES,accounting.round_kind_type,,CAPS：他会社変換マスタ.丸め区分
,group_company_trade,basic_condition,proportion_round_digit_type,掛率丸め桁数区分,6,,YES,accounting.group_company_trade_round_digit_type,,CAPS：他会社変換マスタ.丸め桁数
,group_company_trade,basic_condition,increase_rate,増率,7,,YES,"numeric(5,4)",,CAPS：他会社変換マスタ.値増し率
,group_company_trade,basic_condition,increase_rate_round_kind_type,増率丸め種別区分,8,,YES,accounting.round_kind_type,,CAPS：他会社変換マスタ.丸め区分
,group_company_trade,basic_condition,increase_rate_round_digit_type,増率丸め桁数区分,9,,YES,accounting.group_company_trade_round_digit_type,,CAPS：他会社変換マスタ.丸め桁数
,group_company_trade,basic_condition,created_at,登録日時,10,,YES,timestamp,,
,group_company_trade,basic_condition,updated_at,最終更新日時,11,,YES,timestamp,,
,group_company_trade,basic_condition,updated_by,最終更新者,12,,YES,bigint,,ユーザーアカウントテーブルのID
,group_company_trade,basic_condition,update_cause,最終更新契機,13,,YES,varchar(32),,機能名
,group_company_trade,basic_condition,version,バージョン,14,,YES,bigint,,楽観ロック用
,group_company_trade,hp_category_designation_condition,id,id,1,,NO,*id,1,
,group_company_trade,hp_category_designation_condition,purchase_partner_id,仕入先_id,2,,YES,*id_ref,,CAPS：他会社変換マスタ.法人/支店 仕入先
,group_company_trade,hp_category_designation_condition,sales_partner_id,得意先_id,3,,YES,*id_ref,,CAPS：他会社変換マスタ.法人/支店/売場 得意先
,group_company_trade,hp_category_designation_condition,proportion,掛率,4,,YES,"numeric(5,4)",,CAPS：他会社変換マスタ.掛率
,group_company_trade,hp_category_designation_condition,proportion_round_kind_type,掛率丸め種別区分,5,,YES,accounting.round_kind_type,,CAPS：他会社変換マスタ.丸め区分
,group_company_trade,hp_category_designation_condition,proportion_round_digit_type,掛率丸め桁数区分,6,,YES,accounting.group_company_trade_round_digit_type,,CAPS：他会社変換マスタ.丸め桁数
,group_company_trade,hp_category_designation_condition,increase_rate,増率,7,,YES,"numeric(5,4)",,CAPS：他会社変換マスタ.値増し率
,group_company_trade,hp_category_designation_condition,increase_rate_round_kind_type,増率丸め種別区分,8,,YES,accounting.round_kind_type,,CAPS：他会社変換マスタ.丸め区分
,group_company_trade,hp_category_designation_condition,increase_rate_round_digit_type,増率丸め桁数区分,9,,YES,accounting.group_company_trade_round_digit_type,,CAPS：他会社変換マスタ.丸め桁数
,group_company_trade,hp_category_designation_condition,created_at,登録日時,10,,YES,timestamp,,
,group_company_trade,hp_category_designation_condition,updated_at,最終更新日時,11,,YES,timestamp,,
,group_company_trade,hp_category_designation_condition,updated_by,最終更新者,12,,YES,bigint,,ユーザーアカウントテーブルのID
,group_company_trade,hp_category_designation_condition,update_cause,最終更新契機,13,,YES,varchar(32),,機能名
,group_company_trade,hp_category_designation_condition,version,バージョン,14,,YES,bigint,,楽観ロック用
,group_company_trade,permission_target_basic_condition,id,id,1,,NO,*id,1,
,group_company_trade,permission_target_basic_condition,inventory_section_id,在庫部課_id,2,,NO,*id_ref,,CAPS：他会社変換マスタ.元部課
,group_company_trade,permission_target_basic_condition,opponent_company_id,相手会社_id,3,,NO,*id_ref,,CAPS：他会社変換マスタ.仕入会社
,group_company_trade,permission_target_basic_condition,condition_id,条件_id,4,,NO,*id_ref,,
,group_company_trade,permission_target_basic_condition,created_at,登録日時,5,,YES,timestamp,,
,group_company_trade,permission_target_basic_condition,updated_at,最終更新日時,6,,YES,timestamp,,
,group_company_trade,permission_target_basic_condition,updated_by,最終更新者,7,,YES,bigint,,ユーザーアカウントテーブルのID
,group_company_trade,permission_target_basic_condition,update_cause,最終更新契機,8,,YES,varchar(32),,機能名
,group_company_trade,permission_target_basic_condition,version,バージョン,9,,YES,bigint,,楽観ロック用
,group_company_trade,permission_target_hp_category_designation_condition,id,id,1,,NO,*id,1,
,group_company_trade,permission_target_hp_category_designation_condition,inventory_section_id,在庫部課_id,2,,NO,*id_ref,,CAPS：他会社変換マスタ.元部課
,group_company_trade,permission_target_hp_category_designation_condition,opponent_company_id,相手会社_id,3,,NO,*id_ref,,CAPS：他会社変換マスタ.仕入会社
,group_company_trade,permission_target_hp_category_designation_condition,hp_category_id,hpカテゴリー_id,4,,NO,*id_ref,,"CAPS：他会社変換マスタ.カテゴリー大, カテゴリー中, カテゴリー小（各項目をTRIMして連結する）"
,group_company_trade,permission_target_hp_category_designation_condition,condition_id,条件_id,5,,NO,*id_ref,,
,group_company_trade,permission_target_hp_category_designation_condition,created_at,登録日時,6,,YES,timestamp,,
,group_company_trade,permission_target_hp_category_designation_condition,updated_at,最終更新日時,7,,YES,timestamp,,
,group_company_trade,permission_target_hp_category_designation_condition,updated_by,最終更新者,8,,YES,bigint,,ユーザーアカウントテーブルのID
,group_company_trade,permission_target_hp_category_designation_condition,update_cause,最終更新契機,9,,YES,varchar(32),,機能名
,group_company_trade,permission_target_hp_category_designation_condition,version,バージョン,10,,YES,bigint,,楽観ロック用
,group_company_trade,permission_target_product_designation_condition,id,id,1,,NO,*id,1,
,group_company_trade,permission_target_product_designation_condition,inventory_section_id,在庫部課_id,2,,NO,*id_ref,,CAPS：他会社変換マスタ.元部課
,group_company_trade,permission_target_product_designation_condition,opponent_company_id,相手会社_id,3,,NO,*id_ref,,CAPS：他会社変換マスタ.仕入会社
,group_company_trade,permission_target_product_designation_condition,product_id,商品_id,4,,NO,*id_ref,,CAPS：他会社変換マスタ.商品コード
,group_company_trade,permission_target_product_designation_condition,condition_id,条件_id,5,,NO,*id_ref,,
,group_company_trade,permission_target_product_designation_condition,created_at,登録日時,6,,YES,timestamp,,
,group_company_trade,permission_target_product_designation_condition,updated_at,最終更新日時,7,,YES,timestamp,,
,group_company_trade,permission_target_product_designation_condition,updated_by,最終更新者,8,,YES,bigint,,ユーザーアカウントテーブルのID
,group_company_trade,permission_target_product_designation_condition,update_cause,最終更新契機,9,,YES,varchar(32),,機能名
,group_company_trade,permission_target_product_designation_condition,version,バージョン,10,,YES,bigint,,楽観ロック用
,group_company_trade,product_designation_condition,id,id,1,,NO,*id,1,
,group_company_trade,product_designation_condition,purchase_partner_id,仕入先_id,2,,YES,*id_ref,,CAPS：他会社変換マスタ.法人/支店 仕入先
,group_company_trade,product_designation_condition,sales_partner_id,得意先_id,3,,YES,*id_ref,,CAPS：他会社変換マスタ.法人/支店/売場 得意先
,group_company_trade,product_designation_condition,proportion,掛率,4,,YES,"numeric(5,4)",,CAPS：他会社変換マスタ.掛率
,group_company_trade,product_designation_condition,proportion_round_kind_type,掛率丸め種別区分,5,,YES,accounting.round_kind_type,,CAPS：他会社変換マスタ.丸め区分
,group_company_trade,product_designation_condition,proportion_round_digit_type,掛率丸め桁数区分,6,,YES,accounting.group_company_trade_round_digit_type,,CAPS：他会社変換マスタ.丸め桁数
,group_company_trade,product_designation_condition,increase_rate,増率,7,,YES,"numeric(5,4)",,CAPS：他会社変換マスタ.値増し率
,group_company_trade,product_designation_condition,increase_rate_round_kind_type,増率丸め種別区分,8,,YES,accounting.round_kind_type,,CAPS：他会社変換マスタ.丸め区分
,group_company_trade,product_designation_condition,increase_rate_round_digit_type,増率丸め桁数区分,9,,YES,accounting.group_company_trade_round_digit_type,,CAPS：他会社変換マスタ.丸め桁数
,group_company_trade,product_designation_condition,amount,金額,10,,YES,numeric(11),,CAPS：他会社変換マスタ.金額
,group_company_trade,product_designation_condition,created_at,登録日時,11,,YES,timestamp,,
,group_company_trade,product_designation_condition,updated_at,最終更新日時,12,,YES,timestamp,,
,group_company_trade,product_designation_condition,updated_by,最終更新者,13,,YES,bigint,,ユーザーアカウントテーブルのID
,group_company_trade,product_designation_condition,update_cause,最終更新契機,14,,YES,varchar(32),,機能名
,group_company_trade,product_designation_condition,version,バージョン,15,,YES,bigint,,楽観ロック用
,inter_system_forwarding,auto_forwarding_section,id,id,1,,NO,*id,1,
,inter_system_forwarding,auto_forwarding_section,target_system,対象システム,2,,NO,inter_system_forwarding.target_system,,
,inter_system_forwarding,auto_forwarding_section,auto_forwarding_section_code,自動転送部課コード,3,,NO,character varying(3),,
,inter_system_forwarding,auto_forwarding_section,created_at,登録日時,4,,YES,timestamp,,
,inter_system_forwarding,auto_forwarding_section,updated_at,最終更新日時,5,,YES,timestamp,,
,inter_system_forwarding,auto_forwarding_section,updated_by,最終更新者,6,,YES,bigint,,ユーザーアカウントテーブルのID
,inter_system_forwarding,auto_forwarding_section,update_cause,最終更新契機,7,,YES,varchar(32),,機能名
,inter_system_forwarding,auto_forwarding_section,version,バージョン,8,,YES,bigint,,楽観ロック用
,inter_system_forwarding,auto_inventory_transfer_except_quota,id,id,1,,NO,*id,1,
,inter_system_forwarding,auto_inventory_transfer_except_quota,auto_inventory_transfer_line_id,自動在庫移動明細_id,2,,NO,*id_ref,,
,inter_system_forwarding,auto_inventory_transfer_except_quota,quota_designation_line_number,取置指定行no,3,,NO,integer,,
,inter_system_forwarding,auto_inventory_transfer_except_quota,quantity,数量,4,,NO,integer,,
,inter_system_forwarding,auto_inventory_transfer_except_quota,created_at,登録日時,5,,YES,timestamp,,
,inter_system_forwarding,auto_inventory_transfer_except_quota,updated_at,最終更新日時,6,,YES,timestamp,,
,inter_system_forwarding,auto_inventory_transfer_except_quota,updated_by,最終更新者,7,,YES,bigint,,ユーザーアカウントテーブルのID
,inter_system_forwarding,auto_inventory_transfer_except_quota,update_cause,最終更新契機,8,,YES,varchar(32),,機能名
,inter_system_forwarding,auto_inventory_transfer_except_quota,version,バージョン,9,,YES,bigint,,楽観ロック用
,inter_system_forwarding,auto_inventory_transfer_header,id,id,1,,NO,*id,1,
,inter_system_forwarding,auto_inventory_transfer_header,transaction_kind,取引区分,2,,NO,inter_system_forwarding.transaction_kind,,
,inter_system_forwarding,auto_inventory_transfer_header,no,no,3,,NO,character varying(9),,
